sep=;
no;methodName;statements;involvedModules;fragments;visibility;baseSplit;fineGrained;nested;
990;SocketChannel::close():void;16;1;1;visible;
991;SocketChannel::isOpen():boolean;2;1;1;visible;
992;SocketChannel::getInputStream():InputStream;2;1;1;visible;
993;SocketChannel::getOutputStream():OutputStream;2;1;1;visible;
994;SocketChannel::sendContent(byte[]):void;9;1;1;visible;
996;SocketChannel::pollAlive():boolean;2;1;1;visible;
997;SocketChannel::close():void;2;1;1;visible;
998;SocketChannel::read(char[],int,int):int;2;1;1;visible;
999;SocketChannel::read(char[]):int;2;1;1;visible;
1000;SocketChannel::getByte():int;30;1;1;visible;
1001;SocketChannel::read():int;51;5;6;invisible;1;0;0;
1002;SocketChannel::getReader():UTFReader;2;1;1;visible;
1003;SocketChannel::startCompression():void;8;1;2;visible;
1004;SocketChannel::startTLS():void;7;1;2;visible;
1005;BaseChannel::BaseChannel.Sender(BaseChannel);2;1;1;visible;
1006;SocketChannel::SocketChannel(string,TransportListener);6;1;1;visible;
1007;SocketChannel::SocketChannel.UTFReader(InputStream);3;1;1;visible;
1008;BasicXmlStream::initialize(string,string):void;1;1;1;visible;
1009;BasicXmlStream::send(Element,int):void;7;1;1;visible;
1010;BasicXmlStream::restart():void;1;1;1;visible;
1011;BasicXmlStream::getPacketsToSend(boolean):Vector;20;1;1;visible;
1012;BasicXmlStream::tryToSend():void;1;1;1;visible;
1013;BasicXmlStream::promotePacket(Element):void;54;2;5;invisible;0;0;1;
1014;BasicXmlStream::areMatching(Element,EventQuery):boolean;28;1;1;visible;
1015;BasicXmlStream::dispatchEvent(string,Object):void;28;1;1;visible;
1016;BasicXmlStream::gotStreamEvent(string,Object):void;14;1;1;visible;
1017;BasicXmlStream::processFeatures(Element[]):void;7;1;1;visible;
1018;BasicXmlStream::nextInitializer():void;10;1;1;visible;
1019;BasicXmlStream::addInitializer(Initializer,int):void;2;1;1;visible;
1020;BasicXmlStream::removeInitializer(Initializer):void;2;1;1;visible;
1021;BasicXmlStream::start(BasicXmlStream):void;14;1;1;visible;
1022;BasicXmlStream::packetReceived(Element):void;10;1;2;invisible;1;0;0;
1023;BasicXmlStream::start(BasicXmlStream):void;11;1;1;visible;
1024;BasicXmlStream::packetReceived(Element):void;5;1;1;visible;
1025;EventQueryRegistration::remove():void;3;1;1;visible;
1026;SocketStream::initialize(string,string):void;8;1;1;visible;
1027;SocketStream::restart():void;20;1;1;visible;
1028;SocketStream::tryToSend():void;6;1;1;visible;
1029;SocketStream::connectionEstablished(BaseChannel):void;11;1;1;visible;
1030;SocketStream::connectionFailed(BaseChannel):void;2;1;1;visible;
1031;SocketStream::connectionLost(BaseChannel):void;8;1;1;visible;
1032;SocketStream::run():void;37;1;1;visible;
1033;SocketStream::startTLS():void;2;1;2;visible;
1034;SocketStream::startCompression():void;2;1;2;visible;
1035;CompressionInitializer::start(BasicXmlStream):void;18;1;1;visible;
1036;CompressionInitializer::packetReceived(Element):void;7;1;1;visible;
1037;Element::getUri(string):string;2;1;1;visible;
1038;Element::getAttribute(string):string;6;1;1;visible;
1039;Element::setAttribute(string,string):void;8;1;1;visible;
1040;Element::delAttribute(string):void;7;1;1;visible;
1041;Element::addElement(string,string):Element;4;1;1;visible;
1042;Element::getChildByName(string,string):Element;6;1;1;visible;
1043;Element::getChildrenByName(string,string):Element[];14;1;1;visible;
1044;Element::_parse(XmlPullParser):void;26;1;1;visible;
1045;Element::toXml():byte[];11;1;1;visible;
1046;Element::write(XmlSerializer):void;22;1;1;visible;
1047;Element::clone():Element;12;1;1;visible;
1048;Element::serialize(DataOutputStream):void;18;1;1;visible;
1049;SASLAuthenticator::start(BasicXmlStream):void;81;1;1;visible;
1053;SASLAuthenticator::gotChallenge(Element):void;57;1;1;visible;
1055;SASLAuthenticator::parse(string):Hashtable;24;1;1;visible;
1056;SASLAuthenticator::unparse(Hashtable):string;21;1;1;visible;
1057;KXmlSerializer::check(boolean):void;28;1;1;visible;
1058;KXmlSerializer::writeEscaped(string,int):void;22;1;1;visible;
1059;KXmlSerializer::docdecl(string):void;4;1;1;visible;
1060;KXmlSerializer::endDocument():void;4;1;1;visible;
1061;KXmlSerializer::entityRef(string):void;5;1;1;visible;
1062;KXmlSerializer::getFeature(string):boolean;3;1;1;visible;
1063;KXmlSerializer::getPrefix(string,boolean):string;4;1;1;visible;
1064;KXmlSerializer::getPrefix(string,boolean,boolean):string;27;1;1;visible;
1065;KXmlSerializer::getProperty(string):Object;2;1;1;visible;
1066;KXmlSerializer::ignorableWhitespace(string):void;2;1;1;visible;
1067;KXmlSerializer::setFeature(string,boolean):void;4;1;1;visible;
1068;KXmlSerializer::setProperty(string,Object):void;2;1;1;visible;
1069;KXmlSerializer::setPrefix(string,string):void;17;1;1;visible;
1070;KXmlSerializer::setOutput(Writer):void;16;1;1;visible;
1071;KXmlSerializer::setOutput(OutputStream,string):void;7;1;1;visible;
1072;KXmlSerializer::startDocument(string,Boolean):void;15;1;1;visible;
1073;KXmlSerializer::startTag(string,string):XmlSerializer;28;1;1;visible;
1074;KXmlSerializer::attribute(string,string,string):XmlSerializer;33;1;1;visible;
1075;KXmlSerializer::flush():void;3;1;1;visible;
1076;KXmlSerializer::endTag(string,string):XmlSerializer;24;1;1;visible;
1077;KXmlSerializer::getNamespace():string;2;1;1;visible;
1078;KXmlSerializer::getName():string;2;1;1;visible;
1079;KXmlSerializer::getDepth():int;2;1;1;visible;
1080;KXmlSerializer::text(string):XmlSerializer;5;1;1;visible;
1081;KXmlSerializer::text(char[],int,int):XmlSerializer;3;1;1;visible;
1082;KXmlSerializer::cdsect(string):void;5;1;1;visible;
1083;KXmlSerializer::comment(string):void;5;1;1;visible;
1084;KXmlSerializer::processingInstruction(string):void;5;1;1;visible;
1085;TLSInitializer::start(BasicXmlStream):void;6;1;1;visible;
1086;TLSInitializer::packetReceived(Element):void;10;1;1;visible;
1087;AccountRegistration::start(BasicXmlStream):void;9;1;1;visible;
1088;AccountRegistration::packetReceived(Element):void;13;1;1;visible;
1089;KXmlParser::isProp(string,boolean,string):boolean;6;1;1;visible;
1090;KXmlParser::adjustNsp():boolean;63;1;1;visible;
1091;KXmlParser::ensureCapacity(string[],int):string[];6;1;1;visible;
1092;KXmlParser::error(string):void;5;1;1;visible;
1093;KXmlParser::exception(string):void;2;1;1;visible;
1094;KXmlParser::nextImpl():void;55;1;1;visible;
1095;KXmlParser::parseLegacy(boolean):int;83;1;1;visible;
1096;KXmlParser::parseDoctype(boolean):void;20;1;1;visible;
1097;KXmlParser::parseEndTag():void;28;1;1;visible;
1098;KXmlParser::peekType():int;9;1;1;visible;
1099;KXmlParser::get(int):string;2;1;1;visible;
1100;KXmlParser::push(int):void;7;1;1;visible;
1101;KXmlParser::parseStartTag(boolean):void;78;1;1;visible;
1102;KXmlParser::pushEntity():void;32;1;1;visible;
1103;KXmlParser::pushText(int,boolean):void;22;1;1;visible;
1104;KXmlParser::read(char):void;4;1;1;visible;
1105;KXmlParser::read():int;17;1;1;visible;
1106;KXmlParser::peek(int):int;13;1;1;visible;
1107;KXmlParser::readName():string;11;1;1;visible;
1108;KXmlParser::skip():void;6;1;1;visible;
1109;KXmlParser::setInput(InputStream,string):void;24;1;1;visible;
1110;KXmlParser::getFeature(string):boolean;6;1;1;visible;
1111;KXmlParser::getInputEncoding():string;2;1;1;visible;
1112;KXmlParser::defineEntityReplacementText(string,string):void;4;1;1;visible;
1113;KXmlParser::getProperty(string):Object;8;1;1;visible;
1114;KXmlParser::getNamespaceCount(int):int;4;1;1;visible;
1115;KXmlParser::getNamespacePrefix(int):string;2;1;1;visible;
1116;KXmlParser::getNamespaceUri(int):string;2;1;1;visible;
1117;KXmlParser::getNamespace(string):string;12;1;1;visible;
1118;KXmlParser::getDepth():int;2;1;1;visible;
1119;KXmlParser::getPositionDescription():string;38;1;1;visible;
1120;KXmlParser::getLineNumber():int;2;1;1;visible;
1121;KXmlParser::getColumnNumber():int;2;1;1;visible;
1122;KXmlParser::isWhitespace():boolean;4;1;1;visible;
1123;KXmlParser::getText():string;2;1;1;visible;
1124;KXmlParser::getTextCharacters(int[]):char[];12;1;1;visible;
1125;KXmlParser::getNamespace():string;2;1;1;visible;
1126;KXmlParser::getName():string;2;1;1;visible;
1127;KXmlParser::getPrefix():string;2;1;1;visible;
1128;KXmlParser::isEmptyElementTag():boolean;4;1;1;visible;
1129;KXmlParser::getAttributeCount():int;2;1;1;visible;
1130;KXmlParser::getAttributeType(int):string;2;1;1;visible;
1131;KXmlParser::isAttributeDefault(int):boolean;2;1;1;visible;
1132;KXmlParser::getAttributeNamespace(int):string;4;1;1;visible;
1133;KXmlParser::getAttributeName(int):string;4;1;1;visible;
1134;KXmlParser::getAttributePrefix(int):string;4;1;1;visible;
1135;KXmlParser::getAttributeValue(int):string;4;1;1;visible;
1136;KXmlParser::getAttributeValue(string,string):string;5;1;1;visible;
1137;KXmlParser::getEventType():int;2;1;1;visible;
1138;KXmlParser::next():int;15;1;1;visible;
1139;KXmlParser::nextToken():int;6;1;1;visible;
1140;KXmlParser::nextTag():int;7;1;1;visible;
1141;KXmlParser::require(int,string,string):void;3;1;1;visible;
1142;KXmlParser::nextText():string;12;1;1;visible;
1143;KXmlParser::setFeature(string,boolean):void;6;1;1;visible;
1144;KXmlParser::setProperty(string,Object):void;4;1;1;visible;
1145;KXmlParser::skipSubTree():void;10;1;1;visible;
1146;KXmlParser::setInput(Reader):void;20;1;1;visible;
1147;Initializer::start(BasicXmlStream):void;1;1;1;visible;
1148;Initializer::matchFeatures(Hashtable):boolean;2;1;1;visible;
1149;BasicXmlStream::BasicXmlStream.ListenerRegistration(EventQuery,Object,boolean);4;1;1;visible;
1150;BasicXmlStream::BasicXmlStream();14;3;3;visible;
1151;BasicXmlStream::BasicXmlStream.ResourceBinding();2;1;1;visible;
1152;BasicXmlStream::BasicXmlStream.SessionOpener();2;1;1;visible;
1153;EventQueryRegistration::EventQueryRegistration(Object,Vector);3;1;1;visible;
1154;CompressionInitializer::CompressionInitializer();2;1;1;visible;
1155;Element::Element();5;1;1;visible;
1156;Element::Element(string,string);6;1;1;visible;
1157;Element::Element(Element);11;1;1;visible;
1158;SASLAuthenticator::SASLAuthenticator();3;1;1;visible;
1159;TLSInitializer::TLSInitializer();2;1;1;visible;
1160;AccountRegistration::AccountRegistration();4;1;1;visible;
1161;KXmlParser::KXmlParser();1;1;1;visible;
1162;EventQuery::EventQuery(string,string[],string[]);4;1;1;visible;
1163;Initializer::Initializer(string,boolean);3;1;1;visible;
1164;BasicXmlStream::addEventListener(EventQuery,Object):EventQueryRegistration;5;1;1;visible;
1165;BasicXmlStream::removeEventListener(EventQueryRegistration):void;2;1;1;visible;
1166;BasicXmlStream::addOnetimeEventListener(EventQuery,Object):EventQueryRegistration;5;1;1;visible;
1167;Element::createUniqueId():string;3;1;1;visible;
1168;Element::parseDocument(XmlPullParser):Element;6;1;1;visible;
1169;Element::pullElement(XmlPullParser):Element;4;1;1;visible;
1170;Element::pullDocumentStart(XmlPullParser):Element;7;1;1;visible;
1171;Element::load(DataInputStream):Element;18;1;1;visible;
1172;DataForm::parseItem(Element):void;15;1;1;visible;
1173;DataForm::parseForm(Element):void;15;1;1;visible;
1174;DataForm::getResultElement():Element;38;1;1;visible;
1175;DataForm::getOption(Element):string[];11;1;1;visible;
1176;Message::setBody(string):void;3;1;1;visible;
1177;Message::getBody():string;5;1;1;visible;
1178;Message::getErrorText():string;8;1;1;visible;
1179;IQResultListener::packetReceived(Element):void;5;1;1;visible;
1180;IQResultListener::handleResult(Element):void;1;1;1;visible;
1181;IQResultListener::handleError(Element):void;1;1;1;visible;
1182;Presence::setShow(string):void;3;1;1;visible;
1183;Presence::getShow():string;6;1;1;visible;
1184;Presence::setPriority(int):void;3;1;1;visible;
1185;Presence::getPriority():int;6;1;1;visible;
1186;Presence::getResource():string;6;1;1;visible;
1187;Presence::setStatus(string):void;3;1;1;visible;
1188;Presence::getStatus():string;6;1;1;visible;
1189;Iq::Iq(string,string);2;1;1;visible;
1190;Stanza::Stanza(string,string,string,string);8;1;1;visible;
1191;Stanza::Stanza(Element);2;1;1;visible;
1192;DataForm::DataForm(Element);30;1;1;visible;
1193;DataForm::DataForm.Field(Element);28;1;1;visible;
1194;Message::Message(string,string);2;1;1;visible;
1195;Message::Message(Element);2;1;1;visible;
1196;Presence::Presence();2;1;1;visible;
1197;Presence::Presence(string,string,string,string,int);9;1;1;visible;
1198;Presence::Presence(string,string,string,int);2;1;1;visible;
1199;Presence::Presence(Element);2;1;1;visible;
1200;ZOutputStream::write(int):void;3;1;1;visible;
1201;ZOutputStream::write(byte[],int,int):void;17;1;1;visible;
1202;ZOutputStream::getFlushMode():int;2;1;1;visible;
1203;ZOutputStream::setFlushMode(int):void;2;1;1;visible;
1204;ZOutputStream::finish():void;15;1;1;visible;
1205;ZOutputStream::end():void;9;1;1;visible;
1206;ZOutputStream::close():void;7;1;1;visible;
1207;ZOutputStream::getTotalIn():long;2;1;1;visible;
1208;ZOutputStream::getTotalOut():long;2;1;1;visible;
1209;ZOutputStream::flush():void;2;1;1;visible;
1210;FilterInputStream::available():int;2;1;1;visible;
1211;FilterInputStream::close():void;2;1;1;visible;
1212;FilterInputStream::mark(int):void;2;1;1;visible;
1213;FilterInputStream::markSupported():boolean;2;1;1;visible;
1214;FilterInputStream::read():int;2;1;1;visible;
1215;FilterInputStream::read(byte[]):int;2;1;1;visible;
1216;FilterInputStream::read(byte[],int,int):int;2;1;1;visible;
1217;FilterInputStream::reset():void;2;1;1;visible;
1218;FilterInputStream::skip(long):long;2;1;1;visible;
1219;Inflate::inflateReset(ZStream):int;8;1;1;visible;
1220;Inflate::inflateEnd(ZStream):int;6;1;1;visible;
1221;Inflate::inflateInit(ZStream,int):int;17;1;1;visible;
1222;Inflate::inflate(ZStream,int):int;132;1;1;visible;
1223;Inflate::inflateSetDictionary(ZStream,byte[],int):int;14;1;1;visible;
1224;Inflate::inflateSync(ZStream):int;45;1;1;visible;
1225;Inflate::inflateSyncPoint(ZStream):int;4;1;1;visible;
1226;InfBlocks::reset(ZStream,long[]):void;12;1;1;visible;
1227;InfBlocks::proc(ZStream,int):int;408;1;1;visible;
1228;InfBlocks::free(ZStream):void;5;1;1;visible;
1229;InfBlocks::set_dictionary(byte[],int,int):void;3;1;1;visible;
1230;InfBlocks::sync_point():int;2;1;1;visible;
1231;InfBlocks::inflate_flush(ZStream,int):int;50;1;1;visible;
1232;Deflate::lm_init():void;16;1;1;visible;
1233;Deflate::tr_init():void;13;1;1;visible;
1234;Deflate::init_block():void;11;1;1;visible;
1235;Deflate::pqdownheap(short[],int):void;19;1;1;visible;
1236;Deflate::scan_tree(short[],int):void;51;1;1;visible;
1237;Deflate::build_bl_tree():int;22;1;1;visible;
1238;Deflate::send_all_trees(int,int,int):void;17;1;1;visible;
1239;Deflate::send_tree(short[],int):void;54;1;1;visible;
1240;Deflate::put_byte(byte[],int,int):void;3;1;1;visible;
1241;Deflate::put_byte(byte):void;2;1;1;visible;
1242;Deflate::put_short(int):void;4;1;1;visible;
1243;Deflate::putShortMSB(int):void;4;1;1;visible;
1244;Deflate::send_code(int,short[]):void;3;1;1;visible;
1245;Deflate::send_bits(int,int):void;13;1;1;visible;
1246;Deflate::_tr_align():void;13;1;1;visible;
1247;Deflate::_tr_tally(int,int):boolean;35;1;1;visible;
1248;Deflate::compress_block(short[],short[]):void;43;1;1;visible;
1249;Deflate::set_data_type():void;14;1;1;visible;
1250;Deflate::bi_flush():void;10;1;1;visible;
1251;Deflate::bi_windup():void;7;1;1;visible;
1252;Deflate::copy_block(int,int,boolean):void;17;1;1;visible;
1253;Deflate::flush_block_only(boolean):void;4;1;1;visible;
1254;Deflate::deflate_stored(int):int;38;1;1;visible;
1255;Deflate::_tr_stored_block(int,int,boolean):void;8;1;1;visible;
1256;Deflate::_tr_flush_block(int,int,boolean):void;50;1;1;visible;
1257;Deflate::fill_window():void;61;1;1;visible;
1258;Deflate::deflate_fast(int):int;76;1;1;visible;
1259;Deflate::deflate_slow(int):int;95;1;1;visible;
1260;Deflate::longest_match(int):int;56;1;1;visible;
1261;Deflate::deflateInit(ZStream,int,int):int;2;1;1;visible;
1262;Deflate::deflateInit(ZStream,int):int;2;1;1;visible;
1263;Deflate::deflateInit2(ZStream,int,int,int,int,int):int;41;1;1;visible;
1264;Deflate::deflateReset(ZStream):int;15;1;1;visible;
1265;Deflate::deflateEnd():int;11;1;1;visible;
1266;Deflate::deflateParams(ZStream,int,int):int;17;1;1;visible;
1267;Deflate::deflateSetDictionary(ZStream,byte[],int):int;25;1;1;visible;
1268;Deflate::deflate(ZStream,int):int;108;1;1;visible;
1269;Tree::gen_bitlen(Deflate):void;79;1;1;visible;
1270;Tree::build_tree(Deflate):void;72;1;1;visible;
1271;ZStream::inflateInit():int;2;1;1;visible;
1272;ZStream::inflateInit(boolean):int;2;1;1;visible;
1273;ZStream::inflateInit(int):int;2;1;1;visible;
1274;ZStream::inflateInit(int,boolean):int;3;1;1;visible;
1275;ZStream::inflate(int):int;4;1;1;visible;
1276;ZStream::inflateEnd():int;6;1;1;visible;
1277;ZStream::inflateSync():int;4;1;1;visible;
1278;ZStream::inflateSetDictionary(byte[],int):int;4;1;1;visible;
1279;ZStream::deflateInit(int):int;2;1;1;visible;
1280;ZStream::deflateInit(int,boolean):int;2;1;1;visible;
1281;ZStream::deflateInit(int,int):int;2;1;1;visible;
1282;ZStream::deflateInit(int,int,boolean):int;3;1;1;visible;
1283;ZStream::deflate(int):int;4;1;1;visible;
1284;ZStream::deflateEnd():int;6;1;1;visible;
1285;ZStream::deflateParams(int,int):int;4;1;1;visible;
1286;ZStream::deflateSetDictionary(byte[],int):int;4;1;1;visible;
1287;ZStream::flush_pending():void;17;1;1;visible;
1288;ZStream::read_buf(byte[],int,int):int;13;1;1;visible;
1289;ZStream::free():void;5;1;1;visible;
1290;InfCodes::init(int,int,int[],int,int[],int,ZStream):void;9;1;1;visible;
1291;InfCodes::proc(InfBlocks,ZStream,int):int;298;1;1;visible;
1292;InfCodes::free(ZStream):void;2;1;1;visible;
1293;InfCodes::inflate_fast(int,int,int[],int,int[],int,InfBlocks,ZStream):int;214;1;1;visible;
1294;Adler32::adler32(long,byte[],int,int):long;50;1;1;visible;
1295;ZInputStream::read():int;4;1;1;visible;
1296;ZInputStream::read(byte[],int,int):int;32;1;1;visible;
1297;ZInputStream::skip(long):long;6;1;1;visible;
1298;ZInputStream::getFlushMode():int;2;1;1;visible;
1299;ZInputStream::setFlushMode(int):void;2;1;1;visible;
1300;ZInputStream::getTotalIn():long;2;1;1;visible;
1301;ZInputStream::getTotalOut():long;2;1;1;visible;
1302;ZInputStream::close():void;2;1;1;visible;
1303;InfTree::huft_build(int[],int,int,int,int[],int[],int[],int[],int[],int[],int[]):int;218;1;1;visible;
1304;InfTree::inflate_trees_bits(int[],int[],int[],int[],ZStream):int;16;1;1;visible;
1305;InfTree::inflate_trees_dynamic(int,int,int[],int[],int[],int[],int[],int[],ZStream):int;36;1;1;visible;
1306;InfTree::initWorkArea(int):void;20;1;1;visible;
1307;StaticTree::StaticTree(short[],int[],int,int,int);6;1;1;visible;
1308;ZStreamException::ZStreamException();2;1;1;visible;
1309;ZStreamException::ZStreamException(String);2;1;1;visible;
1310;ZOutputStream::ZOutputStream(OutputStream);5;1;1;visible;
1311;ZOutputStream::ZOutputStream(OutputStream,int);2;1;1;visible;
1312;ZOutputStream::ZOutputStream(OutputStream,int,boolean);5;1;1;visible;
1313;FilterInputStream::FilterInputStream(InputStream);2;1;1;visible;
1314;InfBlocks::InfBlocks(ZStream,Object,int);7;1;1;visible;
1315;Deflate::Deflate.Config(int,int,int,int,int);6;1;1;visible;
1316;Deflate::Deflate();6;1;1;visible;
1317;InfCodes::InfCodes();1;1;1;visible;
1318;ZInputStream::ZInputStream(InputStream);2;1;1;visible;
1319;ZInputStream::ZInputStream(InputStream,boolean);8;1;1;visible;
1320;ZInputStream::ZInputStream(InputStream,int);8;1;1;visible;
1321;Deflate::smaller(short[],int,int,byte[]):boolean;4;1;1;visible;
1322;Tree::d_code(int):int;2;1;1;visible;
1323;Tree::gen_codes(short[],int,short[]):void;33;1;1;visible;
1324;Tree::bi_reverse(int,int):int;10;1;1;visible;
1325;JZlib::version():String;2;1;1;visible;
1326;InfTree::inflate_trees_fixed(int[],int[],int[][],int[][],ZStream):int;11;1;1;visible;
1327;SendMMScreen::fileAcceptance(Contact,String,boolean,FTSender):void;6;1;1;visible;
1328;SendMMScreen::fileError(Contact,String,Element):void;6;1;1;visible;
1329;SendMMScreen::fileSent(Contact,String,boolean,FTSender):void;9;1;1;visible;
1330;SendMMScreen::sessionInitated(Contact,String,FTSender):void;6;1;1;visible;
1331;SendMMScreen::chunkSent(int,int,FTSender):void;3;1;1;visible;
1332;SendMMScreen::itemAction(UIItem):void;27;1;1;visible;
1333;InnerMMScreen::commandAction(Command,Displayable):void;32;1;1;visible;
1334;InnerMMScreen::closeScreen():void;8;1;1;visible;
1335;InnerMMScreen::startCapture():void;7;1;1;visible;
1337;InnerMMScreen::captureAudio():void;13;1;1;visible;
1338;InnerMMScreen::getVideoRes(boolean):String;20;1;1;visible;
1339;InnerMMScreen::captureVideo():void;54;1;1;visible;
1340;InnerMMScreen::handleMMFile(byte[],String,int):void;5;1;1;visible;
1341;InnerMMScreen::keyPressed(int):void;3;1;1;visible;
1342;InnerMMScreen::paint(Graphics):void;7;1;1;visible;
1343;InnerMMScreen::setTypeIndex(int):void;2;1;1;visible;
1344;InnerMMScreen::getTypeIndex():int;2;1;1;visible;
1345;TaskListScreen::menuAction(UIMenu,UIItem):void;3;1;1;visible;
1346;TaskListScreen::itemAction(UIItem):void;11;2;2;invisible;0;0;1;
1347;FTScreen::keyPressed(int):boolean;5;1;1;visible;
1348;FTScreen::menuAction(UIMenu,UIItem):void;5;1;1;visible;
1349;FTScreen::fillScreen():void;63;1;1;visible;
1350;SimpleComposerScreen::commandAction(Command,Displayable):void;20;1;1;visible;
1351;GatewayRegisterScreen::handleError(Element):void;4;1;1;visible;
1352;GatewayRegisterScreen::handleResult(Element):void;7;1;1;visible;
1353;GatewayRegisterScreen::menuAction(UIMenu,UIItem):void;4;1;1;visible;
1354;GatewayRegisterScreen::itemAction(UIItem):void;12;1;1;visible;
1355;GatewayRegisterScreen::packetReceived(Element):void;2;1;1;visible;
1356;SubscribeScreen::addSubscription(Contact,int):boolean;22;1;1;visible;
1357;SubscribeScreen::itemAction(UIItem):void;54;1;1;visible;
1358;DataFormScreen::setActions(int):void;4;1;1;visible;
1359;DataFormScreen::createControls():void;118;1;1;visible;
1360;DataFormScreen::addDesc():void;5;1;1;visible;
1361;DataFormScreen::paint(Graphics,int,int):void;16;1;1;visible;
1362;DataFormScreen::menuAction(UIMenu,UIItem):void;51;2;2;visible;
1363;DataFormScreen::keyPressed(int):boolean;13;1;1;visible;
1364;DataFormScreen::itemAction(UIItem):void;2;1;1;visible;
1365;DataFormScreen::fillForm():void;31;1;1;visible;
1366;DataFormScreen::stopWaiting():void;3;1;1;visible;
1369;ContactInfoScreen::updateContactLayout(UIVLayout,Element):void;7;1;1;visible;
1370;ContactInfoScreen::contactLayout(UILabel,UILabel):UIVLayout;18;1;1;visible;
1371;ContactInfoScreen::addToPanel(UIItem):void;3;1;1;visible;
1372;ContactInfoScreen::setColor(UIItem):void;4;1;1;visible;
1373;ContactInfoScreen::menuAction(UIMenu,UIItem):void;3;1;1;visible;
1374;MessageComposerScreen::menuAction(UIMenu,UIItem):void;20;1;1;visible;
1375;MessageComposerScreen::itemAction(UIItem):void;9;1;1;visible;
1376;KeyScreen::checkKeys():void;18;1;1;visible;
1377;KeyScreen::isValid(int):boolean;5;1;1;visible;
1378;KeyScreen::keyPressed(int):boolean;72;1;1;visible;
1379;DataResultScreen::showCurrent():void;42;1;1;visible;
1380;DataResultScreen::keyPressed(int):boolean;13;1;1;visible;
1381;DataResultScreen::menuAction(UIMenu,UIItem):void;23;2;2;invisible;0;0;1;
1382;AddContactScreen::getGateways():void;23;1;1;visible;
1383;AddContactScreen::itemAction(UIItem):void;15;1;1;visible;
1386;AddContactScreen::menuAction(UIMenu,UIItem):void;30;1;1;visible;
1389;AddContactScreen::registerContact(String,String,String):void;13;1;1;visible;
1390;SplashScreen::keyPressed(int):boolean;6;1;1;visible;
1392;SplashScreen::keyPressed(int):boolean;12;1;1;visible;
1393;SplashScreen::checkKeys():void;31;1;1;visible;
1394;SplashScreen::menuAction(UIMenu,UIItem):void;4;1;1;visible;
1395;MUCComposer::commandAction(Command,Displayable):void;12;1;1;visible;
1396;ShowMMScreen::init():void;38;1;1;visible;
1397;ShowMMScreen::menuAction(UIMenu,UIItem):void;6;1;1;visible;
1398;ShowMMScreen::itemAction(UIItem):void;8;1;1;visible;
1399;ShowMMScreen::showNotify():void;2;1;1;visible;
1400;ShowMMScreen::playAudio():void;16;1;1;visible;
1402;ShowMMScreen::setMmType(int):void;2;1;1;visible;
1403;ShowMMScreen::getMmType():int;2;1;1;visible;
1404;GrpMessageComposerScreen::menuAction(UIMenu,UIItem):void;25;1;1;visible;
1405;MUCScreen::populateRosterCombo():void;16;1;1;visible;
1406;MUCScreen::keyPressed(int):boolean;7;1;1;visible;
1407;MUCScreen::menuAction(UIMenu,UIItem):void;28;1;1;visible;
1408;MUCScreen::needDisplay():boolean;9;1;1;visible;
1409;MUCScreen::isMyPacket(Element):boolean;2;1;1;visible;
1410;MUCScreen::updateConversation():boolean;2;1;1;visible;
1411;MUCScreen::updateResource():void;1;1;1;visible;
1412;MUCScreen::sendInvite(String):void;8;1;1;visible;
1413;MUCScreen::getPrintableHeight(Graphics,int):void;7;1;1;visible;
1414;MUCScreen::wrapMessage(String[]):ConversationEntry;18;2;4;invisible;1;0;0;
1415;MUCScreen::itemAction(UIItem):void;20;1;1;visible;
1416;MUCScreen::getLabelHeader(ConversationEntry):String;14;1;1;visible;
1417;RegisterScreen::keyPressed(int):boolean;13;1;1;visible;
1418;RegisterScreen::placeWizard():void;21;1;1;visible;
1419;RegisterScreen::showNotify():void;8;1;1;visible;
1420;RegisterScreen::setStatusLabel():void;12;1;1;visible;
1421;RegisterScreen::placeItems():void;41;3;3;invisible;0;0;1;
1422;RegisterScreen::menuAction(UIMenu,UIItem):void;16;1;1;visible;
1423;RegisterScreen::login():void;51;3;3;invisible;0;0;1;
1424;RegisterScreen::run():void;13;2;2;visible;
1425;RegisterScreen::bluendoReg():void;59;1;2;visible;
1426;RegisterScreen::handleError(String):void;13;1;2;visible;
1427;RegisterScreen::xmppLogin(boolean):void;66;3;9;invisible;1;0;0;
1428;RegisterScreen::gotStreamEvent(String,Object):void;63;2;2;invisible;0;0;1;
1429;RegisterScreen::itemAction(UIItem):void;88;2;2;invisible;0;0;1;
1430;RegisterScreen::checkLogin():void;67;4;5;invisible;1;0;0;
1431;RegisterScreen::srvQuery():String;16;1;1;visible;
1432;RegisterScreen::getServer(String):String;6;1;1;visible;
1433;RegisterScreen::getUser(String):String;6;1;1;visible;
1434;GroupsScreen::itemAction(UIItem):void;1;1;1;visible;
1435;GroupsScreen::menuAction(UIMenu,UIItem):void;27;1;1;visible;
1436;RosterScreen::handleError(Element):void;1;1;1;visible;
1437;RosterScreen::handleResult(Element):void;45;1;1;visible;
1438;RosterScreen::menuAction(UIMenu,UIItem):void;3;1;1;visible;
1439;RosterScreen::itemAction(UIItem):void;8;1;1;visible;
1440;RosterScreen::updateFT():void;4;1;1;visible;
1441;RosterScreen::initGroupData():void;2;1;1;visible;
1442;RosterScreen::orderGroups():void;11;1;1;visible;
1443;RosterScreen::removeContact(Contact):void;7;1;1;visible;
