no;methodName;statements;involvedModules;fragments;visibility;baseSplit;fineGrained;nested;
3847;AccountRegistration();4;1;1;visible;
3848;KXmlParser();1;1;1;visible;
3849;addEventListener(EventQuery,Object):EventQueryRegistration;5;1;1;visible;
3850;removeEventListener(EventQueryRegistration):void;2;1;1;visible;
3851;addOnetimeEventListener(EventQuery,Object):EventQueryRegistration;5;1;1;visible;
3852;createUniqueId():string;3;1;1;visible;
3853;parseDocument(XmlPullParser):Element;6;1;1;visible;
3854;pullElement(XmlPullParser):Element;4;1;1;visible;
3855;pullDocumentStart(XmlPullParser):Element;7;1;1;visible;
3856;load(DataInputStream):Element;18;1;1;visible;
3857;packetReceived(?no classifier?):void;5;1;1;visible;
3858;handleResult(?no classifier?):void;1;1;1;visible;
3859;handleError(?no classifier?):void;1;1;1;visible;
3860;setShow(string):void;3;1;1;visible;
3861;getShow():string;6;1;1;visible;
3862;setPriority(int):void;3;1;1;visible;
3863;getPriority():int;6;1;1;visible;
3864;getResource():string;6;1;1;visible;
3865;setStatus(string):void;3;1;1;visible;
3866;getStatus():string;6;1;1;visible;
3867;setBody(string):void;3;1;1;visible;
3868;getBody():string;5;1;1;visible;
3869;getErrorText():string;8;1;1;visible;
3870;parseItem(?no classifier?):void;15;1;1;visible;
3871;parseForm(?no classifier?):void;15;1;1;visible;
3872;getResultElement():?no classifier?;38;1;1;visible;
3873;getOption(?no classifier?):string[];10;0;0;invisible;1;0;0;
3874;Stanza(string,string,string,string);8;1;1;visible;
3875;Stanza(?no classifier?);2;1;1;visible;
3876;Presence();2;1;1;visible;
3877;Presence(string,string,string,string,int);9;1;1;visible;
3878;Presence(string,string,string,int);2;1;1;visible;
3879;Presence(?no classifier?);2;1;1;visible;
3880;Iq(string,string);2;1;1;visible;
3881;Message(string,string);2;1;1;visible;
3882;Message(?no classifier?);2;1;1;visible;
3883;DataForm(?no classifier?);30;1;1;visible;
3884;DataForm.Field(?no classifier?);27;0;0;invisible;1;0;0;
3885;init(int,int,int[],int,int[],int,ZStream):void;9;1;1;visible;
3886;proc(InfBlocks,ZStream,int):int;299;1;1;visible;
3887;free(ZStream):void;2;1;1;visible;
3888;inflate_fast(int,int,int[],int,int[],int,InfBlocks,ZStream):int;214;1;1;visible;
3889;write(int):void;3;1;1;visible;
3890;write(byte[],int,int):void;17;1;1;visible;
3891;getFlushMode():int;2;1;1;visible;
3892;setFlushMode(int):void;2;1;1;visible;
3893;finish():void;15;1;1;visible;
3894;end():void;9;1;1;visible;
3895;close():void;7;1;1;visible;
3896;getTotalIn():long;2;1;1;visible;
3897;getTotalOut():long;2;1;1;visible;
3898;flush():void;2;1;1;visible;
3899;huft_build(int[],int,int,int,int[],int[],int[],int[],int[],int[],int[]):int;222;1;1;visible;
3900;inflate_trees_bits(int[],int[],int[],int[],ZStream):int;16;1;1;visible;
3901;inflate_trees_dynamic(int,int,int[],int[],int[],int[],int[],int[],ZStream):int;36;1;1;visible;
3902;initWorkArea(int):void;20;1;1;visible;
3903;gen_bitlen(Deflate):void;81;1;1;visible;
3904;build_tree(Deflate):void;72;1;1;visible;
3905;reset(ZStream,long[]):void;12;1;1;visible;
3906;proc(ZStream,int):int;408;1;1;visible;
3907;free(ZStream):void;5;1;1;visible;
3908;set_dictionary(byte[],int,int):void;3;1;1;visible;
3909;sync_point():int;2;1;1;visible;
3910;inflate_flush(ZStream,int):int;50;1;1;visible;
3911;adler32(long,byte[],int,int):long;50;1;1;visible;
3912;inflateInit():int;2;1;1;visible;
3913;inflateInit(boolean):int;2;1;1;visible;
3914;inflateInit(int):int;2;1;1;visible;
3915;inflateInit(int,boolean):int;3;1;1;visible;
3916;inflate(int):int;4;1;1;visible;
3917;inflateEnd():int;6;1;1;visible;
3918;inflateSync():int;4;1;1;visible;
3919;inflateSetDictionary(byte[],int):int;4;1;1;visible;
3920;deflateInit(int):int;2;1;1;visible;
3921;deflateInit(int,boolean):int;2;1;1;visible;
3922;deflateInit(int,int):int;2;1;1;visible;
3923;deflateInit(int,int,boolean):int;3;1;1;visible;
3924;deflate(int):int;4;1;1;visible;
3925;deflateEnd():int;6;1;1;visible;
3926;deflateParams(int,int):int;4;1;1;visible;
3927;deflateSetDictionary(byte[],int):int;4;1;1;visible;
3928;flush_pending():void;17;1;1;visible;
3929;read_buf(byte[],int,int):int;13;1;1;visible;
3930;free():void;5;1;1;visible;
3931;available():int;2;1;1;visible;
3932;close():void;2;1;1;visible;
3933;mark(int):void;2;1;1;visible;
3934;markSupported():boolean;2;1;1;visible;
3935;read():int;2;1;1;visible;
3936;read(byte[]):int;2;1;1;visible;
3937;read(byte[],int,int):int;2;1;1;visible;
3938;reset():void;2;1;1;visible;
3939;skip(long):long;2;1;1;visible;
3940;lm_init():void;16;1;1;visible;
3941;tr_init():void;13;1;1;visible;
3942;init_block():void;11;1;1;visible;
3943;pqdownheap(short[],int):void;19;1;1;visible;
3944;scan_tree(short[],int):void;53;1;1;visible;
3945;build_bl_tree():int;22;1;1;visible;
3946;send_all_trees(int,int,int):void;17;1;1;visible;
3947;send_tree(short[],int):void;54;1;1;visible;
3948;put_byte(byte[],int,int):void;3;1;1;visible;
3949;put_byte(byte):void;2;1;1;visible;
3950;put_short(int):void;4;1;1;visible;
3951;putShortMSB(int):void;4;1;1;visible;
3952;send_code(int,short[]):void;3;1;1;visible;
3953;send_bits(int,int):void;17;1;1;visible;
3954;_tr_align():void;13;1;1;visible;
3955;_tr_tally(int,int):boolean;38;1;1;visible;
3956;compress_block(short[],short[]):void;43;1;1;visible;
3957;set_data_type():void;14;1;1;visible;
3958;bi_flush():void;11;1;1;visible;
3959;bi_windup():void;7;1;1;visible;
3960;copy_block(int,int,boolean):void;17;1;1;visible;
3961;flush_block_only(boolean):void;4;1;1;visible;
3962;deflate_stored(int):int;38;1;1;visible;
3963;_tr_stored_block(int,int,boolean):void;8;1;1;visible;
3964;_tr_flush_block(int,int,boolean):void;50;1;1;visible;
3965;fill_window():void;61;1;1;visible;
3966;deflate_fast(int):int;76;1;1;visible;
3967;deflate_slow(int):int;94;1;1;visible;
3968;longest_match(int):int;56;1;1;visible;
3969;deflateInit(ZStream,int,int):int;2;1;1;visible;
3970;deflateInit(ZStream,int):int;2;1;1;visible;
3971;deflateInit2(ZStream,int,int,int,int,int):int;41;1;1;visible;
3972;deflateReset(ZStream):int;15;1;1;visible;
3973;deflateEnd():int;11;1;1;visible;
3974;deflateParams(ZStream,int,int):int;17;1;1;visible;
3975;deflateSetDictionary(ZStream,byte[],int):int;25;1;1;visible;
3976;deflate(ZStream,int):int;108;1;1;visible;
3977;read():int;4;1;1;visible;
3978;read(byte[],int,int):int;32;1;1;visible;
3979;skip(long):long;6;1;1;visible;
3980;getFlushMode():int;2;1;1;visible;
3981;setFlushMode(int):void;2;1;1;visible;
3982;getTotalIn():long;2;1;1;visible;
3983;getTotalOut():long;2;1;1;visible;
3984;close():void;2;1;1;visible;
3985;inflateReset(ZStream):int;8;1;1;visible;
3986;inflateEnd(ZStream):int;6;1;1;visible;
3987;inflateInit(ZStream,int):int;17;1;1;visible;
3988;inflate(ZStream,int):int;132;1;1;visible;
3989;inflateSetDictionary(ZStream,byte[],int):int;14;1;1;visible;
3990;inflateSync(ZStream):int;45;1;1;visible;
3991;inflateSyncPoint(ZStream):int;4;1;1;visible;
3992;InfCodes();1;1;1;visible;
3993;ZOutputStream(OutputStream);5;1;1;visible;
3994;ZOutputStream(OutputStream,int);2;1;1;visible;
3995;ZOutputStream(OutputStream,int,boolean);5;1;1;visible;
3996;InfBlocks(ZStream,Object,int);7;1;1;visible;
3997;StaticTree(short[],int[],int,int,int);6;1;1;visible;
3998;FilterInputStream(InputStream);2;1;1;visible;
3999;Deflate.Config(int,int,int,int,int);5;0;0;invisible;1;0;0;
4000;Deflate();6;1;1;visible;
4001;ZStreamException();2;1;1;visible;
4002;ZStreamException(string);2;1;1;visible;
4003;ZInputStream(InputStream);2;1;1;visible;
4004;ZInputStream(InputStream,boolean);8;1;1;visible;
4005;ZInputStream(InputStream,int);8;1;1;visible;
4006;inflate_trees_fixed(int[],int[],int[][],int[][],ZStream):int;11;1;1;visible;
4007;d_code(int):int;2;1;1;visible;
4008;gen_codes(short[],int,short[]):void;33;1;1;visible;
4009;bi_reverse(int,int):int;11;1;1;visible;
4010;version():string;2;1;1;visible;
4011;smaller(short[],int,int,byte[]):boolean;4;1;1;visible;
4014;updateContactLayout(?no classifier?,?no classifier?):void;7;1;1;visible;
4015;contactLayout(?no classifier?,?no classifier?):?no classifier?;18;1;1;visible;
4016;addToPanel(?no classifier?):void;3;1;1;visible;
4017;setColor(?no classifier?):void;4;1;1;visible;
4018;menuAction(?no classifier?,?no classifier?):void;3;1;1;visible;
4019;setupLogging():void;9;1;1;visible;
4020;itemAction(?no classifier?):void;10;1;1;visible;
4021;itemAction(?no classifier?):void;34;1;1;visible;
4022;menuAction(?no classifier?,?no classifier?):void;18;1;1;visible;
4023;saveOptions():void;23;1;1;visible;
4024;keyPressed(int):boolean;5;1;1;visible;
4025;menuAction(?no classifier?,?no classifier?):void;5;1;1;visible;
4026;fillScreen():void;63;1;1;visible;
4027;handleError(?no classifier?):void;0;0;0;invisible;1;0;0;
4028;handleResult(?no classifier?):void;44;0;0;invisible;1;0;0;
4029;menuAction(?no classifier?,?no classifier?):void;2;0;0;invisible;1;0;0;
4030;itemAction(?no classifier?):void;7;0;0;invisible;1;0;0;
4031;updateFT():void;3;0;0;invisible;1;0;0;
4032;initGroupData():void;1;0;0;invisible;1;0;0;
4033;orderGroups():void;10;0;0;invisible;1;0;0;
4034;removeContact(?no classifier?):void;6;0;0;invisible;1;0;0;
4035;reorganizeContact(?no classifier?,int):boolean;53;0;0;invisible;1;0;0;
4036;checkRemoval(UIContact):boolean;13;0;0;invisible;1;0;0;
4037;getUIContact(?no classifier?):UIContact;2;0;0;invisible;1;0;0;
4038;startMoving():void;7;0;0;invisible;1;0;0;
4039;stopMoving():void;8;0;0;invisible;1;0;0;
4040;keyPressed(int):boolean;49;0;0;invisible;1;0;0;
4041;updateContactData():boolean;45;0;0;invisible;1;0;0;
4042;getHeight(Graphics):int;10;0;0;invisible;1;0;0;
4043;paint(Graphics,int,int):void;18;0;0;invisible;1;0;0;
4044;getSelectedItem():?no classifier?;2;0;0;invisible;1;0;0;
4045;run():void;5;0;0;invisible;1;0;0;
4046;updateScreen():void;36;1;1;visible;
4047;updateHeader():void;29;1;1;visible;
4048;sizeChanged(int,int):void;4;1;1;visible;
4049;showNotifySC():void;5;1;1;visible;
4050;hideNotifySC():void;4;1;1;visible;
4051;hideNotify():void;9;1;1;visible;
4052;toggleMenus():void;43;1;1;visible;
4053;getSeparator():?no classifier?;19;1;1;visible;
4054;startDrag(?no classifier?):void;3;1;1;visible;
4055;endDrag():void;4;1;1;visible;
4056;keyPressed(int):boolean;75;1;1;visible;
4057;cutPattern():void;13;1;1;visible;
4058;itemAction(?no classifier?):void;22;1;1;visible;
4059;menuAction(?no classifier?,?no classifier?):void;285;1;1;visible;
4060;queryCmd(string):void;6;1;1;visible;
4061;createMUC(?no classifier?):void;16;1;1;visible;
4062;getActionJid():string;5;1;1;visible;
4063;openContactMenu():void;74;1;1;visible;
4064;getIMGateways(string):void;70;1;1;visible;
4070;addGateway(Hashtable,string,string,Image,string):void;13;1;1;visible;
4071;getSelectedUIContact():UIContact;8;1;1;visible;
4072;getSelectedContact():?no classifier?;5;1;1;visible;
4073;getSelectedUIGroup():UIGroup;8;1;1;visible;
4074;getAccordion():?no classifier?;6;1;1;visible;
4075;chatWithSelected(string):void;5;1;1;visible;
4076;chatWithContact(?no classifier?,string):void;33;1;1;visible;
4077;handleError(?no classifier?):void;1;0;0;invisible;1;0;0;
4078;handleResult(?no classifier?):void;1;0;0;invisible;1;0;0;
4079;menuAction(?no classifier?,?no classifier?):void;3;0;0;invisible;1;0;0;
4080;stopWaiting():void;2;0;0;invisible;1;0;0;
4081;handleError(?no classifier?):void;1;0;0;invisible;1;0;0;
4082;handleResult(?no classifier?):void;18;0;0;invisible;1;0;0;
4083;execute(int):boolean;14;0;0;invisible;1;0;0;
4084;handleError(?no classifier?):void;7;0;0;invisible;1;0;0;
4085;handleResult(?no classifier?):void;8;0;0;invisible;1;0;0;
4086;updateContact(?no classifier?,int):void;22;1;1;visible;
4087;reorganizeContact(?no classifier?,int):boolean;52;1;1;visible;
4088;askRepaint():boolean;9;1;1;visible;
4089;filterContacts(boolean):boolean;50;1;1;visible;
4090;removeContact(?no classifier?):void;28;1;1;visible;
4091;removeAllContacts():void;10;1;1;visible;
4092;packetReceived(?no classifier?):void;56;1;1;visible;
4093;dataReceived(byte[],string,string,OpenListener):void;7;1;1;visible;
4094;reqFT(string,OpenListener):void;8;1;1;visible;
4095;fileAcceptance(?no classifier?,string,boolean,?no classifier?):void;10;1;1;visible;
4096;ftNotification(boolean,string,string):void;11;1;1;visible;
4097;sessionInitated(?no classifier?,string,?no classifier?):void;2;1;1;visible;
4098;fileSent(?no classifier?,string,boolean,?no classifier?):void;8;1;1;visible;
4099;chunkSent(int,int,?no classifier?):void;2;1;1;visible;
4100;chunkReceived(int,int,OpenListener):void;2;1;1;visible;
4101;fileError(?no classifier?,string,?no classifier?):void;6;1;1;visible;
4102;authenticated():void;27;1;1;visible;
4103;firstLoginIntro():void;36;1;1;visible;
4104;rosterXsubscription(?no classifier?):void;53;1;1;visible;
4105;playSmartTone():void;16;1;1;visible;
4106;askSubscription(?no classifier?):void;4;1;1;visible;
4107;handleCommand(?no classifier?,string):void;3;1;1;visible;
4108;connectionLost():void;5;1;1;visible;
4109;showAlert(AlertType,string,string,Object):void;4;1;1;visible;
4110;handleTask(Task,boolean):void;11;1;1;visible;
4111;setWaitingDF(WaitScreen):void;2;1;1;visible;
4112;handleDataForm(?no classifier?,byte,DataFormListener,int):Object;11;1;1;visible;
4113;closeWaitingScreen():void;5;1;1;visible;
4114;commandExecuted(Object):void;5;1;1;visible;
4115;showCommand(Object):void;2;1;1;visible;
4116;isMicOn():boolean;2;1;1;visible;
4117;isCameraOn():boolean;2;1;1;visible;
4118;captureMedia(string,int):void;10;1;1;visible;
4120;rosterRetrieved():void;5;1;1;visible;
4121;keyPressed(int):boolean;13;1;1;visible;
4122;placeWizard():void;24;1;1;visible;
4123;showNotify():void;8;1;1;visible;
4124;setStatusLabel():void;12;1;1;visible;
4125;placeItems():void;39;1;1;visible;
4126;menuAction(?no classifier?,?no classifier?):void;16;1;1;visible;
4127;login():void;49;1;1;visible;
4129;bluendoReg():void;59;1;1;visible;
4130;handleError(string):void;13;1;1;visible;
4131;xmppLogin(boolean):void;56;1;1;visible;
4132;gotStreamEvent(string,Object):void;62;1;1;visible;
4133;itemAction(?no classifier?):void;87;1;1;visible;
4134;checkLogin():void;62;1;1;visible;
4135;srvQuery():string;16;1;1;visible;
4136;getServer(string):string;6;1;1;visible;
4137;getUser(string):string;6;1;1;visible;
4138;getGateways():void;23;1;1;visible;
4139;itemAction(?no classifier?):void;15;1;1;visible;
4142;menuAction(?no classifier?,?no classifier?):void;30;1;1;visible;
4145;registerContact(string,string,string):void;13;1;1;visible;
4146;handleError(?no classifier?):void;3;0;0;invisible;1;0;0;
4147;handleResult(?no classifier?):void;6;0;0;invisible;1;0;0;
4148;menuAction(?no classifier?,?no classifier?):void;4;1;1;visible;
4149;itemAction(?no classifier?):void;12;1;1;visible;
4150;packetReceived(?no classifier?):void;2;1;1;visible;
4151;fileAcceptance(?no classifier?,string,boolean,?no classifier?):void;5;0;0;invisible;1;0;0;
4152;fileError(?no classifier?,string,?no classifier?):void;5;0;0;invisible;1;0;0;
4153;fileSent(?no classifier?,string,boolean,?no classifier?):void;8;0;0;invisible;1;0;0;
4154;sessionInitated(?no classifier?,string,?no classifier?):void;5;0;0;invisible;1;0;0;
4155;chunkSent(int,int,?no classifier?):void;2;0;0;invisible;1;0;0;
4156;itemAction(?no classifier?):void;27;1;1;visible;
4157;commandAction(Command,Displayable):void;12;1;1;visible;
4158;paint(Graphics):void;7;1;1;visible;
4159;showCamera():void;28;1;1;visible;
4160;showAudio():void;41;1;1;visible;
4161;keyPressed(int):boolean;10;1;1;visible;
4162;menuAction(?no classifier?,?no classifier?):void;8;1;1;visible;
4163;itemAction(?no classifier?):void;67;1;1;visible;
4164;setupScreen():void;23;1;1;visible;
4165;loadFiles():void;74;1;1;visible;
4166;checkKeys():void;18;1;1;visible;
4167;isValid(int):boolean;5;1;1;visible;
4168;keyPressed(int):boolean;72;1;1;visible;
4169;commandAction(Command,Displayable):void;20;1;1;visible;
4170;keyPressed(int):boolean;5;0;0;invisible;1;0;0;
4172;checkKeys():void;31;1;1;visible;
4173;keyPressed(int):boolean;12;1;1;visible;
4174;menuAction(?no classifier?,?no classifier?):void;4;1;1;visible;
4175;init():void;38;1;1;visible;
4176;menuAction(?no classifier?,?no classifier?):void;6;1;1;visible;
4177;itemAction(?no classifier?):void;8;1;1;visible;
4178;showNotify():void;2;1;1;visible;
4179;playAudio():void;16;1;1;visible;
4181;setMmType(int):void;2;1;1;visible;
4182;getMmType():int;2;1;1;visible;
4183;menuAction(?no classifier?,?no classifier?):void;4;1;1;visible;
4184;menuAction(?no classifier?,?no classifier?):void;3;1;1;visible;
4185;itemAction(?no classifier?):void;10;1;1;visible;
4186;menuAction(?no classifier?,?no classifier?):void;20;1;1;visible;
4187;itemAction(?no classifier?):void;9;1;1;visible;
4188;populateRosterCombo():void;16;1;1;visible;
4189;keyPressed(int):boolean;7;1;1;visible;
4190;menuAction(?no classifier?,?no classifier?):void;28;1;1;visible;
4191;needDisplay():boolean;9;1;1;visible;
4192;isMyPacket(?no classifier?):boolean;2;1;1;visible;
4193;updateConversation():boolean;2;1;1;visible;
4194;updateResource():void;1;1;1;visible;
4195;sendInvite(string):void;8;1;1;visible;
4196;getPrintableHeight(Graphics,int):void;7;1;1;visible;
4197;wrapMessage(string[]):ConversationEntry;17;1;1;visible;
4198;itemAction(?no classifier?):void;20;1;1;visible;
4199;getLabelHeader(ConversationEntry):string;14;1;1;visible;
4200;showCurrent():void;42;1;1;visible;
4201;keyPressed(int):boolean;13;1;1;visible;
4202;menuAction(?no classifier?,?no classifier?):void;24;1;1;visible;
4203;menuAction(?no classifier?,?no classifier?):void;5;1;1;visible;
4204;keyPressed(int):boolean;13;1;1;visible;
4205;itemAction(?no classifier?):void;17;1;1;visible;
4206;stopWaiting():void;3;1;1;visible;
4207;menuAction(?no classifier?,?no classifier?):void;22;1;1;visible;
4208;setActions(int):void;4;1;1;visible;
4209;createControls():void;118;1;1;visible;
4210;addDesc():void;5;1;1;visible;
4211;paint(Graphics,int,int):void;16;1;1;visible;
4212;menuAction(?no classifier?,?no classifier?):void;52;1;1;visible;
4213;keyPressed(int):boolean;13;1;1;visible;
4214;itemAction(?no classifier?):void;2;1;1;visible;
4215;fillForm():void;31;1;1;visible;
4216;stopWaiting():void;3;1;1;visible;
4217;menuAction(?no classifier?,?no classifier?):void;25;1;1;visible;
